Zip_3_Key,Sum_2017 Total Population,Zip_5_Key,2017 Total Population,2017 Total Expenditure:Healthcare:Drugs Nonprescription drugs,2017 Total Expenditure:Healthcare:Drugs Nonprescription vitamins,Population Distribution,
486,399688,48614,1320,54048,28889,0.33%,
486,399688,48615,2974,128558,67100,0.74%,
486,399688,48616,7110,324920,175886,1.78%,
486,399688,48617,8743,379673,188978,2.19%,
486,399688,48618,5418,237298,123323,1.36%,
486,399688,48619,523,25076,12358,0.13%,
486,399688,48621,1371,53015,26441,0.34%,
486,399688,48622,6233,265121,138341,1.56%,
486,399688,48623,14067,668923,357391,3.52%,
486,399688,48624,15537,716300,379205,3.89%,
486,399688,48625,12922,580782,289054,3.23%,
486,399688,48626,5794,287427,157578,1.45%,
486,399688,48628,2025,107729,55158,0.51%,
486,399688,48629,7278,355879,182064,1.82%,
486,399688,48630,166,10752,4840,0.04%,
486,399688,48631,5077,245445,135203,1.27%,
486,399688,48632,5286,251722,130246,1.32%,
486,399688,48634,4163,207641,111321,1.04%,
486,399688,48635,1617,87920,47377,0.40%,
486,399688,48636,657,31139,16236,0.16%,
486,399688,48637,3478,162000,87635,0.87%,
486,399688,48638,12604,656525,363215,3.15%,
486,399688,48640,32176,1513201,795967,8.05%,
486,399688,48642,33124,1574641,838040,8.29%,
486,399688,48647,4335,183501,91759,1.08%,
486,399688,48649,1937,91371,48955,0.48%,
486,399688,48650,7087,332657,179648,1.77%,
486,399688,48651,4821,231205,117127,1.21%,
486,399688,48652,1550,61569,30740,0.39%,
486,399688,48653,10515,525522,273666,2.63%,
486,399688,48654,2572,113930,58002,0.64%,
486,399688,48655,6032,275992,151263,1.51%,
486,399688,48656,3910,174180,84549,0.98%,
486,399688,48657,8230,397065,212441,2.06%,
486,399688,48658,5150,222117,112482,1.29%,
486,399688,48659,2876,118739,62514,0.72%,
486,399688,48661,9910,450172,234839,2.48%,
486,399688,48662,1459,64511,35288,0.37%,
487,207274,48701,1360,54901,28461,0.66%,
487,207274,48703,3131,160837,85513,1.51%,
487,207274,48705,523,28815,14426,0.25%,
487,207274,48706,40043,1928540,1030392,19.32%,
487,207274,48708,27286,1113157,565522,13.16%,
487,207274,48710,5,129,67,0.00%,
487,207274,48720,1038,48087,24095,0.50%,
487,207274,48721,442,22914,12080,0.21%,
487,207274,48722,3175,150526,84553,1.53%,
487,207274,48723,11934,492727,255004,5.76%,
487,207274,48724,481,14746,7761,0.23%,
487,207274,48725,2255,118429,62945,1.09%,
487,207274,48726,5878,243212,129320,2.84%,
487,207274,48727,1263,50492,26041,0.61%,
487,207274,48728,336,22684,11404,0.16%,
487,207274,48729,1553,64682,34482,0.75%,
487,207274,48730,4728,250218,127120,2.28%,
487,207274,48731,1711,76010,39348,0.83%,
487,207274,48732,10813,506552,268309,5.22%,
487,207274,48733,1619,70476,36727,0.78%,
487,207274,48734,7355,401744,226897,3.55%,
487,207274,48735,883,37825,18532,0.43%,
487,207274,48737,1215,54698,26418,0.59%,
487,207274,48738,1025,61828,33634,0.49%,
487,207274,48739,3942,182355,93852,1.90%,
487,207274,48740,2557,111387,56358,1.23%,
487,207274,48741,2221,87065,47172,1.07%,
487,207274,48742,1608,71949,37018,0.78%,
487,207274,48743,63,1347,697,0.03%,
487,207274,48744,4417,195941,101825,2.13%,
487,207274,48745,1324,54624,27579,0.64%,
487,207274,48746,8480,393551,210313,4.09%,
487,207274,48747,1488,72350,39319,0.72%,
487,207274,48748,1712,92596,48068,0.83%,
487,207274,48749,868,37506,19413,0.42%,
487,207274,48750,8718,394988,207517,4.21%,
487,207274,48754,1131,50090,25304,0.55%,
487,207274,48755,3098,163157,88986,1.49%,
487,207274,48756,4753,173328,80292,2.29%,
487,207274,48757,3618,169716,91380,1.75%,
487,207274,48759,3163,153419,77287,1.53%,
487,207274,48760,1219,52988,27534,0.59%,
487,207274,48761,1077,56419,29252,0.52%,
487,207274,48762,1098,54988,29614,0.53%,
487,207274,48763,4868,228315,114798,2.35%,
487,207274,48765,690,29028,14553,0.33%,
487,207274,48766,1223,54195,26428,0.59%,
487,207274,48767,2142,102821,54343,1.03%,
487,207274,48768,9931,426568,223866,4.79%,
487,207274,48770,1813,70680,37563,0.87%,
488,642347,48801,12253,476015,248969,1.91%,
488,642347,48806,1802,74636,40759,0.28%,
488,642347,48807,873,37951,19368,0.14%,
488,642347,48808,4913,264955,136276,0.76%,
488,642347,48809,11646,492366,252812,1.81%,
488,642347,48811,5450,135749,74665,0.85%,
488,642347,48813,21012,975541,504181,3.27%,
488,642347,48815,2257,108833,58472,0.35%,
488,642347,48817,6624,290673,148179,1.03%,
488,642347,48818,2231,101544,54570,0.35%,
488,642347,48819,3122,161021,88696,0.49%,
488,642347,48820,17583,913765,477933,2.74%,
488,642347,48821,5890,336007,178761,0.92%,
488,642347,48822,2629,149385,78522,0.41%,
488,642347,48823,51290,2048829,1051954,7.98%,
488,642347,48824,1457,15046,6708,0.23%,
488,642347,48825,13754,22083,9775,2.14%,
488,642347,48827,16427,795147,413350,2.56%,
488,642347,48829,3373,138136,71602,0.53%,
488,642347,48831,3474,142695,74528,0.54%,
488,642347,48832,1426,60590,32275,0.22%,
488,642347,48834,2750,124533,65046,0.43%,
488,642347,48835,2880,119025,66147,0.45%,
488,642347,48836,14110,648410,331775,2.20%,
488,642347,48837,19538,1042059,548059,3.04%,
488,642347,48838,18340,796397,410593,2.86%,
488,642347,48840,12298,749950,394740,1.91%,
488,642347,48841,812,35418,18655,0.13%,
488,642347,48842,21898,1166749,614086,3.41%,
488,642347,48843,46547,2378587,1241764,7.25%,
488,642347,48845,1029,43905,23568,0.16%,
488,642347,48846,20396,639075,331949,3.18%,
488,642347,48847,5963,262562,142749,0.93%,
488,642347,48848,8171,413712,215315,1.27%,
488,642347,48849,5869,271108,136362,0.91%,
488,642347,48850,4512,186061,96984,0.70%,
488,642347,48851,2444,106310,57723,0.38%,
488,642347,48853,421,18322,9433,0.07%,
488,642347,48854,18893,1016979,553864,2.94%,
488,642347,48855,16247,821056,432289,2.53%,
488,642347,48856,841,35164,18513,0.13%,
488,642347,48857,2672,119507,62132,0.42%,
488,642347,48858,51267,1734720,860141,7.98%,
488,642347,48860,1306,60522,28294,0.20%,
488,642347,48861,1620,77975,40954,0.25%,
488,642347,48862,37,2001,1142,0.01%,
488,642347,48864,21492,1275556,679818,3.35%,
488,642347,48865,1556,67221,33050,0.24%,
488,642347,48866,4807,199914,105275,0.75%,
488,642347,48867,27486,1163122,605433,4.28%,
488,642347,48871,1967,97140,49730,0.31%,
488,642347,48872,7636,358936,184746,1.19%,
488,642347,48873,1523,68506,35135,0.24%,
488,642347,48875,10261,499426,270026,1.60%,
488,642347,48876,4075,183904,95770,0.63%,
488,642347,48877,2330,103229,51592,0.36%,
488,642347,48878,1570,74136,38719,0.24%,
488,642347,48879,18547,833864,431260,2.89%,
488,642347,48880,10429,279975,149423,1.62%,
488,642347,48881,5596,274929,140662,0.87%,
488,642347,48883,7080,335077,176847,1.10%,
488,642347,48884,4193,189058,96851,0.65%,
488,642347,48885,1026,41047,19740,0.16%,
488,642347,48886,2238,114797,58931,0.35%,
488,642347,48888,6567,286452,150148,1.02%,
488,642347,48889,1425,62216,32538,0.22%,
488,642347,48890,2206,109567,55690,0.34%,
488,642347,48891,3024,125433,64781,0.47%,
488,642347,48892,4627,224101,119866,0.72%,
488,642347,48893,5154,270243,144158,0.80%,
488,642347,48894,2160,88075,49932,0.34%,
488,642347,48895,11424,680026,375206,1.78%,
488,642347,48897,1601,70124,36700,0.25%,
489,165209,48906,27397,1111678,584813,16.58%,
489,165209,48910,34712,1568590,771977,21.01%,
489,165209,48911,41552,1760476,899724,25.15%,
489,165209,48912,17387,725318,384317,10.52%,
489,165209,48915,9560,354809,185132,5.79%,
489,165209,48917,32341,1705206,916346,19.58%,
489,165209,48933,2260,83979,38402,1.37%,
490,751134,49001,22636,835448,420207,3.01%,
490,751134,49002,19463,997990,537147,2.59%,
490,751134,49004,17605,836861,450046,2.34%,
490,751134,49006,28684,854514,397659,3.82%,
490,751134,49007,11347,325113,148285,1.51%,
490,751134,49008,15136,775918,422037,2.02%,
490,751134,49009,44243,2243726,1203407,5.89%,
490,751134,49010,17760,800721,415768,2.36%,
490,751134,49011,2490,117687,63363,0.33%,
490,751134,49012,3199,185233,101897,0.43%,
490,751134,49013,5471,198113,101265,0.73%,
490,751134,49014,21817,957373,504757,2.90%,
490,751134,49015,26506,1311233,723774,3.53%,
490,751134,49017,21781,1044025,535069,2.90%,
490,751134,49021,6269,298077,155772,0.83%,
490,751134,49022,31114,1046211,533931,4.14%,
490,751134,49024,29638,1600028,859780,3.95%,
490,751134,49026,2121,95252,50954,0.28%,
490,751134,49028,6395,266601,138964,0.85%,
490,751134,49029,1630,75343,39540,0.22%,
490,751134,49030,2642,105126,54958,0.35%,
490,751134,49031,7484,327766,174263,1.00%,
490,751134,49032,3122,109757,56914,0.42%,
490,751134,49033,1660,92821,49355,0.22%,
490,751134,49034,2521,130574,72359,0.34%,
490,751134,49036,23342,1020820,545912,3.11%,
490,751134,49037,21577,776135,395643,2.87%,
490,751134,49038,9277,438240,237144,1.24%,
490,751134,49040,3019,138246,72873,0.40%,
490,751134,49042,5041,223362,115657,0.67%,
490,751134,49043,2517,79809,38663,0.34%,
490,751134,49045,5981,230990,118636,0.80%,
490,751134,49046,7356,355975,185601,0.98%,
490,751134,49047,14267,589447,315778,1.90%,
490,751134,49048,25830,1090575,565167,3.44%,
490,751134,49050,1613,81812,43095,0.21%,
490,751134,49051,2141,108444,61302,0.29%,
490,751134,49052,873,44590,23352,0.12%,
490,751134,49053,7186,367782,193136,0.96%,
490,751134,49055,6204,298675,156703,0.83%,
490,751134,49056,4257,178829,89541,0.57%,
490,751134,49057,6706,232058,117108,0.89%,
490,751134,49058,19203,860912,453381,2.56%,
490,751134,49060,1694,104472,56154,0.23%,
490,751134,49061,1752,74910,39564,0.23%,
490,751134,49064,3883,158653,80227,0.52%,
490,751134,49065,6338,314871,167244,0.84%,
490,751134,49066,806,30407,15690,0.11%,
490,751134,49067,4545,202262,106304,0.61%,
490,751134,49068,14714,748637,397919,1.96%,
490,751134,49070,2588,113900,57962,0.34%,
490,751134,49071,9251,465153,245984,1.23%,
490,751134,49072,3250,139221,75664,0.43%,
490,751134,49073,5381,225912,119629,0.72%,
490,751134,49076,4537,168018,83708,0.60%,
490,751134,49078,9208,417737,214973,1.23%,
490,751134,49079,13614,653838,347021,1.81%,
490,751134,49080,15901,777618,408413,2.12%,
490,751134,49082,6425,285744,142666,0.86%,
490,751134,49083,7357,450857,252398,0.98%,
490,751134,49085,23691,1309493,736928,3.15%,
490,751134,49087,6196,333459,178284,0.82%,
490,751134,49088,3519,188964,104311,0.47%,
490,751134,49089,1787,78403,41070,0.24%,
490,751134,49090,13761,650777,346618,1.83%,
490,751134,49091,19730,828281,431931,2.63%,
490,751134,49092,2218,97120,51427,0.30%,
490,751134,49093,18031,816703,436393,2.40%,
490,751134,49094,3868,172517,93068,0.51%,
490,751134,49095,2195,110358,56434,0.29%,
490,751134,49096,3187,146381,75097,0.42%,
490,751134,49097,11062,578202,317641,1.47%,
490,751134,49098,5787,257164,137701,0.77%,
490,751134,49099,5734,272384,149400,0.76%,
491,108726,49101,3080,146838,79767,2.83%,
491,108726,49102,1848,74711,40793,1.70%,
491,108726,49103,11555,449053,244989,10.63%,
491,108726,49106,4329,227505,126995,3.98%,
491,108726,49107,9818,459183,244821,9.03%,
491,108726,49111,3659,170013,90965,3.37%,
491,108726,49112,10593,493887,258709,9.74%,
491,108726,49113,2147,115283,59914,1.97%,
491,108726,49116,314,19984,11553,0.29%,
491,108726,49117,3859,211751,125723,3.55%,
491,108726,49120,37295,1669740,892664,34.30%,
491,108726,49125,2371,130146,69672,2.18%,
491,108726,49126,1180,51821,29476,1.09%,
491,108726,49127,10677,605653,345484,9.82%,
491,108726,49128,3910,199032,105005,3.60%,
491,108726,49129,665,52644,31912,0.61%,
491,108726,49130,1426,77239,42686,1.31%,
492,350772,49201,45562,1874548,991923,12.99%,
492,350772,49202,20310,791117,406884,5.79%,
492,350772,49203,37441,1623432,855942,10.67%,
492,350772,49220,2558,113347,59644,0.73%,
492,350772,49221,41204,1481291,772903,11.75%,
492,350772,49224,13685,491261,247773,3.90%,
492,350772,49227,1355,56153,29446,0.39%,
492,350772,49228,5432,232565,122693,1.55%,
492,350772,49229,3316,161714,86216,0.95%,
492,350772,49230,10451,577851,317290,2.98%,
492,350772,49232,2666,106226,54124,0.76%,
492,350772,49233,2926,155863,87697,0.83%,
492,350772,49234,2801,162983,90326,0.80%,
492,350772,49235,2210,87996,46604,0.63%,
492,350772,49236,4770,221508,119766,1.36%,
492,350772,49237,3212,159383,81301,0.92%,
492,350772,49238,1636,73262,39602,0.47%,
492,350772,49240,8149,444961,241013,2.32%,
492,350772,49241,2485,111806,55262,0.71%,
492,350772,49242,15419,605889,312772,4.40%,
492,350772,49245,4945,195032,101143,1.41%,
492,350772,49246,3423,190145,104988,0.98%,
492,350772,49247,5612,246588,129296,1.60%,
492,350772,49248,1000,43592,22482,0.29%,
492,350772,49249,3681,202869,117414,1.05%,
492,350772,49250,6012,260102,139862,1.71%,
492,350772,49251,6520,331031,179605,1.86%,
492,350772,49252,2667,120478,62228,0.76%,
492,350772,49253,2973,161746,86126,0.85%,
492,350772,49254,3249,154332,84209,0.93%,
492,350772,49255,1868,63899,32001,0.53%,
492,350772,49256,3890,149568,77953,1.11%,
492,350772,49259,2752,133847,71130,0.78%,
492,350772,49261,287,14469,7330,0.08%,
492,350772,49262,1335,62933,33789,0.38%,
492,350772,49264,1994,92041,49386,0.57%,
492,350772,49265,5003,253183,139291,1.43%,
492,350772,49266,2939,125690,65838,0.84%,
492,350772,49267,4080,192972,105085,1.16%,
492,350772,49268,1215,53959,28595,0.35%,
492,350772,49269,6088,303824,160629,1.74%,
492,350772,49270,5968,268583,142477,1.70%,
492,350772,49271,2157,93776,50306,0.61%,
492,350772,49272,2223,126786,68390,0.63%,
492,350772,49274,3414,133318,70154,0.97%,
492,350772,49276,1015,45277,23406,0.29%,
492,350772,49277,3461,166797,90811,0.99%,
492,350772,49279,1080,48392,24846,0.31%,
492,350772,49282,15,1183,656,0.00%,
492,350772,49283,4280,150635,81841,1.22%,
492,350772,49284,3325,154745,81619,0.95%,
492,350772,49285,5852,289335,157533,1.67%,
492,350772,49286,14901,726069,385284,4.25%,
492,350772,49287,2337,117648,64314,0.67%,
492,350772,49288,1623,59260,29552,0.46%,
493,338308,49301,19826,1117235,590988,5.86%,
493,338308,49302,8391,445510,230503,2.48%,
493,338308,49303,834,32547,16560,0.25%,
493,338308,49304,4179,183717,88075,1.24%,
493,338308,49305,2607,121636,61577,0.77%,
493,338308,49306,10018,569727,300164,2.96%,
493,338308,49307,19971,640879,310878,5.90%,
493,338308,49309,1947,110234,55942,0.58%,
493,338308,49310,3117,144291,72012,0.92%,
493,338308,49312,112,6386,3383,0.03%,
493,338308,49315,22461,1152015,609561,6.64%,
493,338308,49316,21955,1087556,580824,6.49%,
493,338308,49318,1745,81466,41849,0.52%,
493,338308,49319,17082,747639,389093,5.05%,
493,338308,49320,260,25311,12736,0.08%,
493,338308,49321,16809,780702,406309,4.97%,
493,338308,49322,1129,52563,26916,0.33%,
493,338308,49323,9846,446639,239450,2.91%,
493,338308,49325,2014,91453,48055,0.60%,
493,338308,49326,3605,174847,89508,1.07%,
493,338308,49327,8174,329141,169409,2.42%,
493,338308,49328,3871,178059,92131,1.14%,
493,338308,49329,8403,354190,180721,2.48%,
493,338308,49330,5651,224554,115506,1.67%,
493,338308,49331,17013,807135,417331,5.03%,
493,338308,49332,3069,168409,89973,0.91%,
493,338308,49333,11532,554906,294748,3.41%,
493,338308,49336,4214,158410,82344,1.25%,
493,338308,49337,12010,578666,308083,3.55%,
493,338308,49338,2056,87278,44641,0.61%,
493,338308,49339,2344,123672,59190,0.69%,
493,338308,49340,2903,124484,67071,0.86%,
493,338308,49341,36031,1881982,973647,10.65%,
493,338308,49342,1462,63653,33509,0.43%,
493,338308,49343,6270,290736,148648,1.85%,
493,338308,49344,3142,167690,87435,0.93%,
493,338308,49345,14102,638921,328624,4.17%,
493,338308,49346,5841,291827,164064,1.73%,
493,338308,49347,1227,62699,33196,0.36%,
493,338308,49348,13016,594411,311041,3.85%,
493,338308,49349,8069,354229,180757,2.39%,
494,581992,49401,24287,658647,298645,4.17%,
494,581992,49402,1609,73817,36556,0.28%,
494,581992,49403,2631,129951,67684,0.45%,
494,581992,49404,8688,387037,202742,1.49%,
494,581992,49405,1548,60805,29672,0.27%,
494,581992,49406,1022,65059,35153,0.18%,
494,581992,49408,9195,433247,232027,1.58%,
494,581992,49410,1847,79676,41171,0.32%,
494,581992,49411,1496,75498,38297,0.26%,
494,581992,49412,11219,508237,266491,1.93%,
494,581992,49415,5770,309915,167931,0.99%,
494,581992,49417,30534,1562545,825017,5.25%,
494,581992,49418,28743,1395560,743310,4.94%,
494,581992,49419,8000,363917,188698,1.37%,
494,581992,49420,6349,221247,115929,1.09%,
494,581992,49421,5584,226591,117569,0.96%,
494,581992,49423,46871,2049332,1085685,8.05%,
494,581992,49424,47872,2188036,1169611,8.23%,
494,581992,49425,3636,164401,85153,0.62%,
494,581992,49426,37380,1721176,907140,6.42%,
494,581992,49428,26568,1247048,682939,4.57%,
494,581992,49431,17305,794472,421294,2.97%,
494,581992,49435,4265,212248,111362,0.73%,
494,581992,49436,1591,81721,45545,0.27%,
494,581992,49437,6848,353767,192216,1.18%,
494,581992,49440,1373,34716,16287,0.24%,
494,581992,49441,35689,1802246,975586,6.13%,
494,581992,49442,45787,1537431,757348,7.87%,
494,581992,49444,26544,1039249,535860,4.56%,
494,581992,49445,21405,1138846,610989,3.68%,
494,581992,49446,2261,100025,49590,0.39%,
494,581992,49448,4195,208624,106756,0.72%,
494,581992,49449,2719,162644,92510,0.47%,
494,581992,49450,3431,104424,51941,0.59%,
494,581992,49451,5570,252568,129628,0.96%,
494,581992,49452,1987,86980,42686,0.34%,
494,581992,49453,2862,187218,100476,0.49%,
494,581992,49454,4382,198171,102773,0.75%,
494,581992,49455,5211,215370,113984,0.90%,
494,581992,49456,19824,1049118,577635,3.41%,
494,581992,49457,10538,488003,258757,1.81%,
494,581992,49459,1304,52943,28258,0.22%,
494,581992,49460,8633,429602,223858,1.48%,
494,581992,49461,8471,442345,239064,1.46%,
494,581992,49464,28948,1246148,646843,4.97%,
495,425297,49503,37931,1330812,673853,8.92%,
495,425297,49504,41843,1654825,875138,9.84%,
495,425297,49505,32893,1450688,774560,7.73%,
495,425297,49506,33461,1600931,849658,7.87%,
495,425297,49507,37483,1136236,594189,8.81%,
495,425297,49508,40069,1810458,974766,9.42%,
495,425297,49509,27358,1055557,554398,6.43%,
495,425297,49512,16636,799607,421497,3.91%,
495,425297,49519,29335,1245522,651467,6.90%,
495,425297,49525,29328,1519538,802346,6.90%,
495,425297,49534,22838,1180118,609098,5.37%,
495,425297,49544,9191,399830,212916,2.16%,
495,425297,49546,33999,1748011,947835,7.99%,
495,425297,49548,32932,1291503,657671,7.74%,
496,274284,49601,21627,953453,496179,7.88%,
496,274284,49612,1115,63234,34708,0.41%,
496,274284,49613,838,49194,27797,0.31%,
496,274284,49614,2764,127470,67857,1.01%,
496,274284,49615,4122,212966,120966,1.50%,
496,274284,49616,2101,71194,38957,0.77%,
496,274284,49617,3257,156077,87849,1.19%,
496,274284,49618,733,30526,15519,0.27%,
496,274284,49619,1091,52618,26716,0.40%,
496,274284,49620,2376,98536,51205,0.87%,
496,274284,49621,2954,155741,81206,1.08%,
496,274284,49622,2640,133766,70551,0.96%,
496,274284,49623,1286,58368,30921,0.47%,
496,274284,49625,1286,55681,27440,0.47%,
496,274284,49629,2055,118333,66338,0.75%,
496,274284,49630,1485,81824,45011,0.54%,
496,274284,49631,6066,243333,129292,2.21%,
496,274284,49632,1109,52294,27022,0.40%,
496,274284,49633,3745,185038,94911,1.37%,
496,274284,49635,3693,204273,114757,1.35%,
496,274284,49636,343,20336,13214,0.13%,
